HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,home_fpl,away_fpl,home_win,away_win
Arsenal,Man United,1,0,H,1.0,0.0,H,1995-96,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Newcastle,Liverpool,2,1,H,1.0,1.0,D,1995-96,0.0,70.07407407407408,0.44715447154471544,0.35424354243542433
Liverpool,Everton,1,2,A,0.0,0.0,D,1995-96,70.07407407407408,62.32142857142857,0.5793357933579336,0.21033210332103322
Man United,Southampton,4,1,H,3.0,0.0,H,1995-96,70.6,60.0,0.6678966789667896,0.17475728155339806
Tottenham,Arsenal,2,1,H,1.0,1.0,D,1995-96,95.5,68.92857142857143,0.4944649446494465,0.36900369003690037
West Ham,Liverpool,0,0,D,0.0,0.0,D,1995-96,68.04545454545455,70.07407407407408,0.371900826446281,0.35424354243542433
Chelsea,Tottenham,0,0,D,0.0,0.0,D,1995-96,101.9,95.5,0.6051660516605166,0.28044280442804426
Liverpool,Southampton,1,1,D,0.0,0.0,D,1995-96,70.07407407407408,60.0,0.5793357933579336,0.17475728155339806
Man United,Chelsea,1,1,D,0.0,0.0,D,1995-96,70.6,101.9,0.6678966789667896,0.42435424354243545
Tottenham,Everton,0,0,D,0.0,0.0,D,1995-96,95.5,62.32142857142857,0.4944649446494465,0.21033210332103322
Chelsea,Newcastle,1,0,H,1.0,0.0,H,1995-96,101.9,0.0,0.6051660516605166,0.1910569105691057
Southampton,Arsenal,0,0,D,0.0,0.0,D,1995-96,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Everton,West Ham,3,0,H,2.0,0.0,H,1995-96,62.32142857142857,68.04545454545455,0.42435424354243545,0.19421487603305784
Arsenal,Chelsea,1,1,D,0.0,1.0,A,1995-96,68.92857142857143,101.9,0.6383763837638377,0.42435424354243545
Newcastle,Everton,1,0,H,1.0,0.0,H,1995-96,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
West Ham,Southampton,2,1,H,0.0,1.0,A,1995-96,68.04545454545455,60.0,0.371900826446281,0.17475728155339806
Liverpool,Man United,2,0,H,1.0,0.0,H,1995-96,70.07407407407408,70.6,0.5793357933579336,0.47601476014760147
Liverpool,Arsenal,3,1,H,1.0,1.0,D,1995-96,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
Man City,Chelsea,0,1,A,0.0,0.0,D,1995-96,81.95,101.9,0.5401785714285714,0.42435424354243545
Southampton,Tottenham,0,0,D,0.0,0.0,D,1995-96,60.0,95.5,0.41262135922330095,0.28044280442804426
Man United,Newcastle,2,0,H,1.0,0.0,H,1995-96,70.6,0.0,0.6678966789667896,0.1910569105691057
Chelsea,Liverpool,2,2,D,2.0,1.0,H,1995-96,101.9,70.07407407407408,0.6051660516605166,0.35424354243542433
Man City,West Ham,2,1,H,1.0,0.0,H,1995-96,81.95,68.04545454545455,0.5401785714285714,0.19421487603305784
Tottenham,Man United,4,1,H,2.0,1.0,H,1995-96,95.5,70.6,0.4944649446494465,0.47601476014760147
Newcastle,Arsenal,2,0,H,1.0,0.0,H,1995-96,0.0,68.92857142857143,0.44715447154471544,0.36900369003690037
Everton,Chelsea,1,1,D,1.0,1.0,D,1995-96,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Tottenham,Man City,1,0,H,0.0,0.0,D,1995-96,95.5,81.95,0.4944649446494465,0.33482142857142855
Arsenal,Everton,1,2,A,1.0,0.0,H,1995-96,68.92857142857143,62.32142857142857,0.6383763837638377,0.21033210332103322
West Ham,Man United,0,1,A,0.0,1.0,A,1995-96,68.04545454545455,70.6,0.371900826446281,0.47601476014760147
Southampton,Man City,1,1,D,0.0,0.0,D,1995-96,60.0,81.95,0.41262135922330095,0.33482142857142855
Liverpool,Tottenham,0,0,D,0.0,0.0,D,1995-96,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
Southampton,Everton,2,2,D,0.0,0.0,D,1995-96,60.0,62.32142857142857,0.41262135922330095,0.21033210332103322
Everton,Man City,2,0,H,1.0,0.0,H,1995-96,62.32142857142857,81.95,0.42435424354243545,0.33482142857142855
Tottenham,West Ham,0,1,A,0.0,1.0,A,1995-96,95.5,68.04545454545455,0.4944649446494465,0.19421487603305784
Chelsea,West Ham,1,2,A,1.0,0.0,H,1995-96,101.9,68.04545454545455,0.6051660516605166,0.19421487603305784
Man United,Everton,2,0,H,1.0,0.0,H,1995-96,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
West Ham,Newcastle,2,0,H,1.0,0.0,H,1995-96,68.04545454545455,0.0,0.371900826446281,0.1910569105691057
Man City,Newcastle,3,3,D,1.0,1.0,D,1995-96,81.95,0.0,0.5401785714285714,0.1910569105691057
Southampton,Chelsea,2,3,A,2.0,2.0,D,1995-96,60.0,101.9,0.41262135922330095,0.42435424354243545
West Ham,Arsenal,0,1,A,0.0,1.0,A,1995-96,68.04545454545455,68.92857142857143,0.371900826446281,0.36900369003690037
Tottenham,Southampton,1,0,H,0.0,0.0,D,1995-96,95.5,60.0,0.4944649446494465,0.17475728155339806
Newcastle,Man United,0,1,A,0.0,0.0,D,1995-96,0.0,70.6,0.44715447154471544,0.47601476014760147
Arsenal,Man City,3,1,H,2.0,0.0,H,1995-96,68.92857142857143,81.95,0.6383763837638377,0.33482142857142855
Chelsea,Man City,1,1,D,1.0,1.0,D,1995-96,101.9,81.95,0.6051660516605166,0.33482142857142855
Liverpool,Chelsea,2,0,H,0.0,0.0,D,1995-96,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Man City,Southampton,2,1,H,2.0,0.0,H,1995-96,81.95,60.0,0.5401785714285714,0.17475728155339806
Newcastle,West Ham,3,0,H,1.0,0.0,H,1995-96,0.0,68.04545454545455,0.44715447154471544,0.19421487603305784
Man United,Arsenal,1,0,H,0.0,0.0,D,1995-96,70.6,68.92857142857143,0.6678966789667896,0.36900369003690037
Arsenal,Newcastle,2,0,H,2.0,0.0,H,1995-96,68.92857142857143,0.0,0.6383763837638377,0.1910569105691057
West Ham,Man City,4,2,H,1.0,0.0,H,1995-96,68.04545454545455,81.95,0.371900826446281,0.33482142857142855
Man United,Tottenham,1,0,H,0.0,0.0,D,1995-96,70.6,95.5,0.6678966789667896,0.28044280442804426
Liverpool,Newcastle,4,3,H,1.0,2.0,A,1995-96,70.07407407407408,0.0,0.5793357933579336,0.1910569105691057
Man City,Man United,2,3,A,1.0,2.0,A,1995-96,81.95,70.6,0.5401785714285714,0.47601476014760147
Liverpool,West Ham,2,0,H,2.0,0.0,H,1995-96,70.07407407407408,68.04545454545455,0.5793357933579336,0.19421487603305784
Southampton,Man United,3,1,H,3.0,0.0,H,1995-96,60.0,70.6,0.41262135922330095,0.47601476014760147
Arsenal,Tottenham,0,0,D,0.0,0.0,D,1995-96,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Everton,Liverpool,1,1,D,1.0,0.0,H,1995-96,62.32142857142857,70.07407407407408,0.42435424354243545,0.35424354243542433
Newcastle,Southampton,1,0,H,1.0,0.0,H,1995-96,0.0,60.0,0.44715447154471544,0.17475728155339806
Tottenham,Chelsea,1,1,D,0.0,1.0,A,1995-96,95.5,101.9,0.4944649446494465,0.42435424354243545
Arsenal,Liverpool,0,0,D,0.0,0.0,D,1995-96,68.92857142857143,70.07407407407408,0.6383763837638377,0.35424354243542433
Man City,Liverpool,2,2,D,0.0,2.0,A,1995-96,81.95,70.07407407407408,0.5401785714285714,0.35424354243542433
Newcastle,Tottenham,1,1,D,0.0,0.0,D,1995-96,0.0,95.5,0.44715447154471544,0.28044280442804426
Arsenal,West Ham,2,0,H,2.0,0.0,H,1996-97,68.92857142857143,68.04545454545455,0.6383763837638377,0.19421487603305784
Everton,Newcastle,2,0,H,2.0,0.0,H,1996-97,62.32142857142857,0.0,0.42435424354243545,0.1910569105691057
Southampton,Chelsea,0,0,D,0.0,0.0,D,1996-97,60.0,101.9,0.41262135922330095,0.42435424354243545
Liverpool,Arsenal,2,0,H,0.0,0.0,D,1996-97,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
Leicester,Southampton,2,1,H,2.0,0.0,H,1996-97,59.875,60.0,0.34965034965034963,0.17475728155339806
Man United,Everton,2,2,D,0.0,2.0,A,1996-97,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Leicester,Arsenal,0,2,A,0.0,1.0,A,1996-97,59.875,68.92857142857143,0.34965034965034963,0.36900369003690037
Tottenham,Everton,0,0,D,0.0,0.0,D,1996-97,95.5,62.32142857142857,0.4944649446494465,0.21033210332103322
West Ham,Southampton,2,1,H,0.0,1.0,A,1996-97,68.04545454545455,60.0,0.371900826446281,0.17475728155339806
Arsenal,Chelsea,3,3,D,1.0,2.0,A,1996-97,68.92857142857143,101.9,0.6383763837638377,0.42435424354243545
Liverpool,Southampton,2,1,H,1.0,0.0,H,1996-97,70.07407407407408,60.0,0.5793357933579336,0.17475728155339806
Tottenham,Newcastle,1,2,A,1.0,1.0,D,1996-97,95.5,0.0,0.4944649446494465,0.1910569105691057
Southampton,Tottenham,0,1,A,0.0,0.0,D,1996-97,60.0,95.5,0.41262135922330095,0.28044280442804426
Leicester,Liverpool,0,3,A,0.0,0.0,D,1996-97,59.875,70.07407407407408,0.34965034965034963,0.35424354243542433
Liverpool,Chelsea,5,1,H,3.0,0.0,H,1996-97,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Tottenham,Leicester,1,2,A,0.0,1.0,A,1996-97,95.5,59.875,0.4944649446494465,0.23776223776223776
Man United,Tottenham,2,0,H,1.0,0.0,H,1996-97,70.6,95.5,0.6678966789667896,0.28044280442804426
West Ham,Liverpool,1,2,A,1.0,1.0,D,1996-97,68.04545454545455,70.07407407407408,0.371900826446281,0.35424354243542433
Everton,West Ham,2,1,H,1.0,0.0,H,1996-97,62.32142857142857,68.04545454545455,0.42435424354243545,0.19421487603305784
Leicester,Chelsea,1,3,A,1.0,0.0,H,1996-97,59.875,101.9,0.34965034965034963,0.42435424354243545
Man United,Liverpool,1,0,H,1.0,0.0,H,1996-97,70.6,70.07407407407408,0.6678966789667896,0.35424354243542433
West Ham,Leicester,1,0,H,0.0,0.0,D,1996-97,68.04545454545455,59.875,0.371900826446281,0.23776223776223776
Newcastle,Man United,5,0,H,2.0,0.0,H,1996-97,0.0,70.6,0.44715447154471544,0.47601476014760147
Chelsea,Tottenham,3,1,H,1.0,1.0,D,1996-97,101.9,95.5,0.6051660516605166,0.28044280442804426
Leicester,Newcastle,2,0,H,1.0,0.0,H,1996-97,59.875,0.0,0.34965034965034963,0.1910569105691057
Southampton,Man United,6,3,H,3.0,1.0,H,1996-97,60.0,70.6,0.41262135922330095,0.47601476014760147
Man United,Chelsea,1,2,A,0.0,1.0,A,1996-97,70.6,101.9,0.6678966789667896,0.42435424354243545
Tottenham,West Ham,1,0,H,0.0,0.0,D,1996-97,95.5,68.04545454545455,0.4944649446494465,0.19421487603305784
Everton,Southampton,7,1,H,5.0,1.0,H,1996-97,62.32142857142857,60.0,0.42435424354243545,0.17475728155339806
Man United,Arsenal,1,0,H,0.0,0.0,D,1996-97,70.6,68.92857142857143,0.6678966789667896,0.36900369003690037
Newcastle,West Ham,1,1,D,0.0,1.0,A,1996-97,0.0,68.04545454545455,0.44715447154471544,0.19421487603305784
Liverpool,Everton,1,1,D,1.0,0.0,H,1996-97,70.07407407407408,62.32142857142857,0.5793357933579336,0.21033210332103322
Chelsea,Newcastle,1,1,D,1.0,1.0,D,1996-97,101.9,0.0,0.6051660516605166,0.1910569105691057
Leicester,Everton,1,2,A,0.0,1.0,A,1996-97,59.875,62.32142857142857,0.34965034965034963,0.21033210332103322
Arsenal,Tottenham,3,1,H,1.0,0.0,H,1996-97,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Man United,Leicester,3,1,H,0.0,0.0,D,1996-97,70.6,59.875,0.6678966789667896,0.23776223776223776
Newcastle,Arsenal,1,2,A,1.0,1.0,D,1996-97,0.0,68.92857142857143,0.44715447154471544,0.36900369003690037
Tottenham,Liverpool,0,2,A,0.0,1.0,A,1996-97,95.5,70.07407407407408,0.4944649446494465,0.35424354243542433
Arsenal,Southampton,3,1,H,1.0,0.0,H,1996-97,68.92857142857143,60.0,0.6383763837638377,0.17475728155339806
Chelsea,Everton,2,2,D,1.0,2.0,A,1996-97,101.9,62.32142857142857,0.6051660516605166,0.21033210332103322
West Ham,Man United,2,2,D,0.0,0.0,D,1996-97,68.04545454545455,70.6,0.371900826446281,0.47601476014760147
Chelsea,West Ham,3,1,H,3.0,1.0,H,1996-97,101.9,68.04545454545455,0.6051660516605166,0.19421487603305784
Newcastle,Liverpool,1,1,D,1.0,1.0,D,1996-97,0.0,70.07407407407408,0.44715447154471544,0.35424354243542433
Liverpool,Leicester,1,1,D,0.0,0.0,D,1996-97,70.07407407407408,59.875,0.5793357933579336,0.23776223776223776
Tottenham,Southampton,3,1,H,2.0,1.0,H,1996-97,95.5,60.0,0.4944649446494465,0.17475728155339806
Newcastle,Tottenham,7,1,H,2.0,0.0,H,1996-97,0.0,95.5,0.44715447154471544,0.28044280442804426
Southampton,Liverpool,0,1,A,0.0,0.0,D,1996-97,60.0,70.07407407407408,0.41262135922330095,0.35424354243542433
Chelsea,Liverpool,1,0,H,1.0,0.0,H,1996-97,101.9,70.07407407407408,0.6051660516605166,0.35424354243542433
Liverpool,West Ham,0,0,D,0.0,0.0,D,1996-97,70.07407407407408,68.04545454545455,0.5793357933579336,0.19421487603305784
Tottenham,Man United,1,2,A,1.0,1.0,D,1996-97,95.5,70.6,0.4944649446494465,0.47601476014760147
Southampton,Newcastle,2,2,D,0.0,1.0,A,1996-97,60.0,0.0,0.41262135922330095,0.1910569105691057
Arsenal,Everton,3,1,H,0.0,0.0,D,1996-97,68.92857142857143,62.32142857142857,0.6383763837638377,0.21033210332103322
Newcastle,Everton,4,1,H,0.0,1.0,A,1996-97,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
West Ham,Arsenal,1,2,A,0.0,1.0,A,1996-97,68.04545454545455,68.92857142857143,0.371900826446281,0.36900369003690037
Man United,Southampton,2,1,H,1.0,1.0,D,1996-97,70.6,60.0,0.6678966789667896,0.17475728155339806
Tottenham,Chelsea,1,2,A,0.0,1.0,A,1996-97,95.5,101.9,0.4944649446494465,0.42435424354243545
Newcastle,Leicester,4,3,H,1.0,0.0,H,1996-97,0.0,59.875,0.44715447154471544,0.23776223776223776
Tottenham,Arsenal,0,0,D,0.0,0.0,D,1996-97,95.5,68.92857142857143,0.4944649446494465,0.36900369003690037
Arsenal,Man United,1,2,A,0.0,2.0,A,1996-97,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Chelsea,Man United,1,1,D,1.0,0.0,H,1996-97,101.9,70.6,0.6051660516605166,0.47601476014760147
West Ham,Tottenham,4,3,H,3.0,2.0,H,1996-97,68.04545454545455,95.5,0.371900826446281,0.28044280442804426
Everton,Arsenal,0,2,A,0.0,2.0,A,1996-97,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Newcastle,Southampton,0,1,A,0.0,0.0,D,1996-97,0.0,60.0,0.44715447154471544,0.17475728155339806
Southampton,Everton,2,2,D,0.0,2.0,A,1996-97,60.0,62.32142857142857,0.41262135922330095,0.21033210332103322
Liverpool,Newcastle,4,3,H,3.0,0.0,H,1996-97,70.07407407407408,0.0,0.5793357933579336,0.1910569105691057
West Ham,Chelsea,3,2,H,0.0,1.0,A,1996-97,68.04545454545455,101.9,0.371900826446281,0.42435424354243545
Southampton,Arsenal,0,2,A,0.0,1.0,A,1996-97,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Chelsea,Southampton,1,0,H,1.0,0.0,H,1996-97,101.9,60.0,0.6051660516605166,0.17475728155339806
Leicester,Tottenham,1,1,D,0.0,0.0,D,1996-97,59.875,95.5,0.34965034965034963,0.28044280442804426
Everton,Man United,0,2,A,0.0,1.0,A,1996-97,62.32142857142857,70.6,0.42435424354243545,0.47601476014760147
Southampton,Leicester,2,2,D,1.0,0.0,H,1996-97,60.0,59.875,0.41262135922330095,0.23776223776223776
Arsenal,Liverpool,1,2,A,0.0,0.0,D,1996-97,68.92857142857143,70.07407407407408,0.6383763837638377,0.35424354243542433
Chelsea,Arsenal,0,3,A,0.0,1.0,A,1996-97,101.9,68.92857142857143,0.6051660516605166,0.36900369003690037
Everton,Leicester,1,1,D,1.0,0.0,H,1996-97,62.32142857142857,59.875,0.42435424354243545,0.23776223776223776
Arsenal,Leicester,2,0,H,1.0,0.0,H,1996-97,68.92857142857143,59.875,0.6383763837638377,0.23776223776223776
Everton,Tottenham,1,0,H,1.0,0.0,H,1996-97,62.32142857142857,95.5,0.42435424354243545,0.28044280442804426
Southampton,West Ham,2,0,H,2.0,0.0,H,1996-97,60.0,68.04545454545455,0.41262135922330095,0.19421487603305784
Everton,Liverpool,1,1,D,0.0,1.0,A,1996-97,62.32142857142857,70.07407407407408,0.42435424354243545,0.35424354243542433
Newcastle,Chelsea,3,1,H,3.0,0.0,H,1996-97,0.0,101.9,0.44715447154471544,0.42435424354243545
Chelsea,Leicester,2,1,H,1.0,0.0,H,1996-97,101.9,59.875,0.6051660516605166,0.23776223776223776
Liverpool,Man United,1,3,A,1.0,2.0,A,1996-97,70.07407407407408,70.6,0.5793357933579336,0.47601476014760147
West Ham,Everton,2,2,D,2.0,0.0,H,1996-97,68.04545454545455,62.32142857142857,0.371900826446281,0.21033210332103322
Leicester,West Ham,0,1,A,0.0,0.0,D,1996-97,59.875,68.04545454545455,0.34965034965034963,0.19421487603305784
Arsenal,Newcastle,0,1,A,0.0,1.0,A,1996-97,68.92857142857143,0.0,0.6383763837638377,0.1910569105691057
Leicester,Man United,2,2,D,2.0,1.0,H,1996-97,59.875,70.6,0.34965034965034963,0.47601476014760147
Liverpool,Tottenham,2,1,H,2.0,1.0,H,1996-97,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
West Ham,Newcastle,0,0,D,0.0,0.0,D,1996-97,68.04545454545455,0.0,0.371900826446281,0.1910569105691057
Man United,Newcastle,0,0,D,0.0,0.0,D,1996-97,70.6,0.0,0.6678966789667896,0.1910569105691057
Everton,Chelsea,1,2,A,0.0,2.0,A,1996-97,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Man United,West Ham,2,0,H,1.0,0.0,H,1996-97,70.6,68.04545454545455,0.6678966789667896,0.19421487603305784
Everton,Crystal Palace,1,2,A,0.0,1.0,A,1997-98,62.32142857142857,63.61904761904762,0.42435424354243545,0.22727272727272727
Tottenham,Man United,0,2,A,0.0,0.0,D,1997-98,95.5,70.6,0.4944649446494465,0.47601476014760147
Liverpool,Leicester,1,2,A,0.0,1.0,A,1997-98,70.07407407407408,59.875,0.5793357933579336,0.23776223776223776
Man United,Southampton,1,0,H,0.0,0.0,D,1997-98,70.6,60.0,0.6678966789667896,0.17475728155339806
West Ham,Tottenham,2,1,H,1.0,0.0,H,1997-98,68.04545454545455,95.5,0.371900826446281,0.28044280442804426
Everton,West Ham,2,1,H,0.0,1.0,A,1997-98,62.32142857142857,68.04545454545455,0.42435424354243545,0.19421487603305784
Leicester,Man United,0,0,D,0.0,0.0,D,1997-98,59.875,70.6,0.34965034965034963,0.47601476014760147
Southampton,Arsenal,1,3,A,1.0,1.0,D,1997-98,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Everton,Man United,0,2,A,0.0,1.0,A,1997-98,62.32142857142857,70.6,0.42435424354243545,0.47601476014760147
Leicester,Arsenal,3,3,D,0.0,1.0,A,1997-98,59.875,68.92857142857143,0.34965034965034963,0.36900369003690037
Southampton,Crystal Palace,1,0,H,0.0,0.0,D,1997-98,60.0,63.61904761904762,0.41262135922330095,0.22727272727272727
Arsenal,Tottenham,0,0,D,0.0,0.0,D,1997-98,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Chelsea,Southampton,4,2,H,4.0,1.0,H,1997-98,101.9,60.0,0.6051660516605166,0.17475728155339806
Crystal Palace,Chelsea,0,3,A,0.0,2.0,A,1997-98,63.61904761904762,101.9,0.2818181818181818,0.42435424354243545
Leicester,Tottenham,3,0,H,0.0,0.0,D,1997-98,59.875,95.5,0.34965034965034963,0.28044280442804426
Man United,West Ham,2,1,H,1.0,1.0,D,1997-98,70.6,68.04545454545455,0.6678966789667896,0.19421487603305784
Southampton,Liverpool,1,1,D,0.0,1.0,A,1997-98,60.0,70.07407407407408,0.41262135922330095,0.35424354243542433
West Ham,Newcastle,0,1,A,0.0,1.0,A,1997-98,68.04545454545455,0.0,0.371900826446281,0.1910569105691057
Chelsea,Arsenal,2,3,A,1.0,1.0,D,1997-98,101.9,68.92857142857143,0.6051660516605166,0.36900369003690037
Arsenal,West Ham,4,0,H,4.0,0.0,H,1997-98,68.92857142857143,68.04545454545455,0.6383763837638377,0.19421487603305784
Man United,Chelsea,2,2,D,1.0,1.0,D,1997-98,70.6,101.9,0.6678966789667896,0.42435424354243545
Newcastle,Everton,1,0,H,0.0,0.0,D,1997-98,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
Chelsea,Newcastle,1,0,H,0.0,0.0,D,1997-98,101.9,0.0,0.6051660516605166,0.1910569105691057
Everton,Arsenal,2,2,D,0.0,2.0,A,1997-98,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
West Ham,Liverpool,2,1,H,1.0,0.0,H,1997-98,68.04545454545455,70.07407407407408,0.371900826446281,0.35424354243542433
Man United,Crystal Palace,2,0,H,2.0,0.0,H,1997-98,70.6,63.61904761904762,0.6678966789667896,0.22727272727272727
Newcastle,Tottenham,1,0,H,0.0,0.0,D,1997-98,0.0,95.5,0.44715447154471544,0.28044280442804426
Southampton,West Ham,3,0,H,0.0,0.0,D,1997-98,60.0,68.04545454545455,0.41262135922330095,0.19421487603305784
Liverpool,Chelsea,4,2,H,2.0,1.0,H,1997-98,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Chelsea,Leicester,1,0,H,0.0,0.0,D,1997-98,101.9,59.875,0.6051660516605166,0.23776223776223776
Crystal Palace,Arsenal,0,0,D,0.0,0.0,D,1997-98,63.61904761904762,68.92857142857143,0.2818181818181818,0.36900369003690037
Everton,Liverpool,2,0,H,1.0,0.0,H,1997-98,62.32142857142857,70.07407407407408,0.42435424354243545,0.35424354243542433
Southampton,Tottenham,3,2,H,0.0,1.0,A,1997-98,60.0,95.5,0.41262135922330095,0.28044280442804426
Leicester,West Ham,2,1,H,1.0,0.0,H,1997-98,59.875,68.04545454545455,0.34965034965034963,0.19421487603305784
Newcastle,Leicester,3,3,D,2.0,2.0,D,1997-98,0.0,59.875,0.44715447154471544,0.23776223776223776
Everton,Southampton,0,2,A,0.0,1.0,A,1997-98,62.32142857142857,60.0,0.42435424354243545,0.17475728155339806
Liverpool,Tottenham,4,0,H,0.0,0.0,D,1997-98,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
Arsenal,Man United,3,2,H,2.0,2.0,D,1997-98,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Chelsea,West Ham,2,1,H,0.0,0.0,D,1997-98,101.9,68.04545454545455,0.6051660516605166,0.19421487603305784
Newcastle,Southampton,2,1,H,0.0,1.0,A,1997-98,0.0,60.0,0.44715447154471544,0.17475728155339806
Tottenham,Crystal Palace,0,1,A,0.0,0.0,D,1997-98,95.5,63.61904761904762,0.4944649446494465,0.22727272727272727
Chelsea,Everton,2,0,H,0.0,0.0,D,1997-98,101.9,62.32142857142857,0.6051660516605166,0.21033210332103322
Crystal Palace,Newcastle,1,2,A,0.0,1.0,A,1997-98,63.61904761904762,0.0,0.2818181818181818,0.1910569105691057
